pagamento_id,pedido_id,forma_pagamento,valor_pago,status_pagamento
2238,3749,Boleto,150.0,Pago
2239,618,Cartão,99.9,Pendente
2240,4539,PIX,150.0,Estornado
2241,3879,Boleto,250.0,Pago
2242,2868,PIX,250.0,Pago
2243,704,Cartão,150.0,Pago
2244,3223,Boleto,150.0,Estornado
2245,571,Boleto,99.9,Pago
2246,4042,Cartão,99.9,Pago
2247,4800,Boleto,250.0,Estornado
2248,3978,Cartão,99.9,Estornado
2249,4473,PIX,99.9,Estornado
2250,4016,Boleto,99.9,Pendente
2251,2029,PIX,250.0,Pendente
2252,3477,Cartão,150.0,Pendente
2253,2968,PIX,99.9,Pendente
2254,4380,PIX,150.0,Pendente
2255,70,PIX,150.0,Pago
2256,2621,PIX,150.0,Estornado
2257,2891,Cartão,150.0,Pendente
2258,3960,Boleto,99.9,Estornado
2259,3967,Boleto,250.0,Pendente
2260,2492,Boleto,150.0,Estornado
2261,350,Cartão,99.9,Estornado
2262,1554,PIX,150.0,Pendente
2263,825,PIX,150.0,Estornado
2264,1881,PIX,250.0,Estornado
2265,557,Cartão,150.0,Pendente
2266,3845,Cartão,150.0,Pendente
2267,701,Cartão,99.9,Estornado
2268,1148,Cartão,150.0,Pago
2269,2096,Cartão,150.0,Pendente
2270,1837,Cartão,99.9,Estornado
2271,2580,Cartão,99.9,Estornado
2272,872,Boleto,99.9,Estornado
2273,221,Boleto,150.0,Estornado
2274,559,Boleto,99.9,Pendente
2275,2019,Boleto,150.0,Estornado
2276,3223,Boleto,250.0,Pendente
2277,353,Boleto,150.0,Estornado
2278,877,PIX,99.9,Pendente
2279,2037,Cartão,99.9,Pago
2280,4369,Cartão,99.9,Estornado
2281,1430,Boleto,150.0,Estornado
2282,2105,Cartão,250.0,Pendente
2283,1058,Boleto,99.9,Pendente
2284,2832,Cartão,250.0,Pendente
2285,309,PIX,150.0,Estornado
2286,3584,Cartão,99.9,Pago
2287,3676,Boleto,99.9,Estornado
2288,1798,Cartão,99.9,Pendente
2289,3298,Boleto,99.9,Pago
2290,4831,PIX,150.0,Estornado
2291,4373,PIX,150.0,Pendente
2292,4192,Cartão,150.0,Pago
2293,502,Boleto,99.9,Pendente
2294,2328,Cartão,250.0,Pago
2295,3132,Cartão,99.9,Pago
2296,4797,Boleto,150.0,Pendente
2297,1639,PIX,250.0,Pendente
2298,747,PIX,99.9,Pago
2299,494,Boleto,99.9,Pendente
2300,1669,Boleto,99.9,Estornado
2301,3945,PIX,250.0,Pago
2302,2393,Cartão,250.0,Pendente
2303,316,PIX,99.9,Pago
2304,4355,PIX,150.0,Pendente
2305,4099,Boleto,99.9,Pendente
2306,3719,PIX,150.0,Estornado
2307,4118,Cartão,250.0,Pago
2308,1931,Cartão,150.0,Pago
2309,3918,Boleto,99.9,Pendente
2310,4722,Cartão,150.0,Pago
2311,406,Boleto,150.0,Estornado
2312,3010,Cartão,99.9,Pendente
2313,594,PIX,250.0,Estornado
2314,3382,Cartão,250.0,Pago
2315,2638,PIX,99.9,Pendente
2316,1704,Boleto,150.0,Pendente
2317,2877,PIX,250.0,Pendente
2318,488,Boleto,250.0,Pendente
2319,4575,Boleto,150.0,Pendente
2320,3003,Cartão,250.0,Pago
2321,634,PIX,99.9,Estornado
2322,1392,Boleto,99.9,Pago
2323,3903,PIX,99.9,Estornado
2324,291,Boleto,99.9,Estornado
2325,1662,PIX,250.0,Pendente
2326,4660,PIX,99.9,Pendente
2327,866,Boleto,99.9,Pendente
2328,4297,Cartão,250.0,Pendente
2329,4202,PIX,150.0,Pago
2330,3629,Boleto,99.9,Estornado
2331,1342,PIX,250.0,Pago
2332,739,PIX,250.0,Estornado
2333,2478,Boleto,150.0,Pendente
2334,820,Cartão,250.0,Pendente
2335,968,Cartão,150.0,Pago
2336,4992,Boleto,99.9,Pago
2337,2341,PIX,99.9,Pago
2338,2051,Boleto,250.0,Pendente
2339,1646,Cartão,99.9,Pendente
2340,744,PIX,250.0,Pendente
2341,638,Cartão,99.9,Pago
2342,3293,PIX,99.9,Pago
2343,3557,Boleto,150.0,Estornado
2344,701,Cartão,250.0,Pago
2345,4172,Boleto,250.0,Estornado
2346,4509,Boleto,150.0,Estornado
2347,1778,Cartão,99.9,Pago
2348,3326,PIX,99.9,Pendente
2349,2686,PIX,250.0,Estornado
2350,1849,Boleto,99.9,Pago
2351,420,Boleto,250.0,Estornado
2352,2397,Cartão,250.0,Pendente
2353,2430,PIX,150.0,Pendente
2354,2364,Boleto,150.0,Pago
2355,4610,Cartão,150.0,Estornado
2356,2084,Cartão,150.0,Pago
2357,3953,PIX,99.9,Estornado
2358,814,Boleto,150.0,Pendente
2359,2497,PIX,250.0,Pendente
2360,1985,PIX,150.0,Pendente
2361,4156,Boleto,150.0,Pago
2362,2210,PIX,250.0,Estornado
2363,55,Boleto,99.9,Estornado
2364,2596,Cartão,99.9,Pago
2365,48,PIX,150.0,Estornado
2366,4939,Boleto,150.0,Pendente
2367,2089,Boleto,250.0,Pendente
2368,4078,PIX,150.0,Estornado
2369,1238,Boleto,99.9,Pago
2370,320,PIX,250.0,Pago
2371,3485,PIX,250.0,Estornado
2372,749,Boleto,250.0,Estornado
2373,2904,Cartão,99.9,Estornado
2374,2262,PIX,150.0,Estornado
2375,1844,Boleto,99.9,Pendente
2376,3735,Cartão,250.0,Estornado
2377,3556,Cartão,250.0,Pago
2378,4687,Cartão,250.0,Estornado
2379,3206,PIX,150.0,Pendente
2380,4891,PIX,250.0,Pendente
2381,2941,Cartão,150.0,Estornado
2382,4164,PIX,150.0,Pago
2383,505,PIX,250.0,Estornado
2384,1693,PIX,99.9,Estornado
2385,4319,Boleto,250.0,Pago
2386,1660,Boleto,250.0,Estornado
2387,3977,PIX,99.9,Pago
2388,487,Cartão,150.0,Estornado
2389,591,Cartão,150.0,Pago
2390,1824,Cartão,150.0,Pendente
2391,847,Cartão,150.0,Pendente
2392,1508,PIX,99.9,Estornado
2393,1260,PIX,99.9,Pendente
2394,3200,Cartão,99.9,Estornado
2395,3620,Cartão,99.9,Estornado
2396,395,Cartão,250.0,Estornado
2397,2711,PIX,99.9,Pendente
2398,448,Cartão,150.0,Estornado
2399,4983,PIX,99.9,Estornado
2400,3365,PIX,99.9,Pendente
2401,474,Boleto,99.9,Pendente
2402,796,Boleto,99.9,Estornado
2403,3565,Boleto,150.0,Pago
2404,262,PIX,99.9,Estornado
2405,3581,PIX,150.0,Estornado
2406,17,Cartão,99.9,Pago
2407,831,Cartão,99.9,Estornado
2408,4035,Cartão,250.0,Pendente
2409,2114,Cartão,99.9,Pago
2410,4968,Cartão,99.9,Pendente
2411,3789,Cartão,150.0,Pendente
2412,1485,Cartão,250.0,Pendente
2413,3960,Boleto,250.0,Estornado
2414,2813,Cartão,250.0,Pago
2415,1830,PIX,99.9,Pago
2416,211,PIX,150.0,Pago
2417,2372,PIX,150.0,Pago
2418,3069,PIX,150.0,Estornado
2419,823,Boleto,99.9,Estornado
2420,1314,Boleto,150.0,Estornado
2421,1600,Cartão,150.0,Estornado
2422,3875,PIX,150.0,Pendente
2423,1778,Cartão,250.0,Pendente
2424,1126,Boleto,150.0,Estornado
2425,1673,Boleto,250.0,Pendente
2426,4840,Cartão,250.0,Pendente
2427,4054,PIX,250.0,Pago
2428,3377,Cartão,150.0,Pago
2429,423,Cartão,99.9,Pago
2430,4724,Cartão,99.9,Pendente
2431,255,Cartão,99.9,Estornado
2432,268,PIX,99.9,Estornado
2433,1485,PIX,250.0,Pendente
2434,4437,PIX,150.0,Pago
2435,1137,Cartão,150.0,Estornado
2436,1955,PIX,150.0,Estornado
2437,1105,Cartão,99.9,Pago
2438,2283,Boleto,250.0,Estornado
2439,1960,Boleto,150.0,Pago
2440,1062,Boleto,150.0,Estornado
2441,3220,Boleto,250.0,Pago
2442,675,PIX,150.0,Estornado
2443,2928,PIX,250.0,Pago
2444,264,PIX,99.9,Estornado
2445,282,PIX,99.9,Pendente
2446,3533,Boleto,99.9,Pendente
2447,4326,PIX,250.0,Estornado
2448,1380,Boleto,99.9,Pago
2449,1467,Boleto,250.0,Estornado
2450,3172,Cartão,150.0,Pendente
2451,3855,Cartão,150.0,Pendente
2452,1718,Cartão,150.0,Estornado
2453,3444,Boleto,150.0,Pago
2454,965,PIX,250.0,Pendente
2455,320,Boleto,150.0,Estornado
2456,2869,Cartão,250.0,Pendente
2457,3082,Boleto,250.0,Pago
2458,1964,Cartão,150.0,Pago
2459,3346,Boleto,99.9,Estornado
2460,4000,PIX,150.0,Pago
2461,3405,Boleto,99.9,Estornado
2462,3384,PIX,99.9,Estornado
2463,2053,PIX,150.0,Pendente
2464,938,Cartão,250.0,Pendente
2465,872,PIX,99.9,Pendente
2466,3328,Boleto,150.0,Pendente
2467,4577,PIX,99.9,Pago
2468,3319,PIX,99.9,Pendente
2469,1180,Cartão,150.0,Pago
2470,3006,Boleto,250.0,Pendente
2471,3106,Boleto,99.9,Pendente
2472,4027,PIX,99.9,Estornado
2473,1678,PIX,250.0,Pendente
2474,2539,Cartão,150.0,Estornado
2475,2044,PIX,150.0,Pago
2476,425,PIX,150.0,Pendente
2477,2465,Boleto,250.0,Pago
2478,3414,Boleto,99.9,Estornado
2479,3318,PIX,150.0,Estornado
2480,381,Boleto,250.0,Pago
2481,2498,PIX,99.9,Estornado
2482,139,Boleto,250.0,Estornado
2483,3082,Boleto,99.9,Pago
2484,1035,PIX,250.0,Pendente
2485,2758,Boleto,99.9,Pendente
2486,1222,Cartão,250.0,Pendente
2487,1109,Cartão,250.0,Pago
2488,4629,Boleto,99.9,Pago
2489,1407,Boleto,250.0,Pendente
2490,3289,PIX,99.9,Estornado
2491,4293,PIX,99.9,Pago
2492,2334,PIX,99.9,Pendente
2493,305,Cartão,150.0,Estornado
2494,334,Boleto,250.0,Pago
2495,2020,Boleto,99.9,Pendente
2496,2164,PIX,250.0,Pago
2497,1793,Boleto,150.0,Estornado
2498,2020,Boleto,150.0,Pago
2499,3366,PIX,99.9,Estornado
2500,3126,Boleto,99.9,Estornado
2501,3378,PIX,250.0,Pendente
2502,363,Boleto,99.9,Pago
2503,2300,Boleto,150.0,Pago
2504,2888,Boleto,99.9,Pago
2505,2631,Cartão,250.0,Pendente
2506,1549,Boleto,150.0,Pago
2507,2776,Cartão,150.0,Pendente
2508,4339,PIX,250.0,Pendente
2509,575,PIX,250.0,Pendente
2510,4968,Cartão,250.0,Pendente
2511,1939,Cartão,150.0,Pago
2512,3170,PIX,99.9,Estornado
2513,3598,PIX,250.0,Pendente
2514,1092,Boleto,250.0,Pendente
2515,1731,PIX,150.0,Pendente
2516,431,PIX,150.0,Estornado
2517,4243,Boleto,150.0,Pago
2518,1421,Boleto,250.0,Estornado
2519,2304,PIX,150.0,Pendente
2520,3885,Cartão,250.0,Pendente
2521,4081,Boleto,250.0,Pago
2522,2383,PIX,250.0,Pago
2523,3152,Boleto,250.0,Pendente
2524,2315,Boleto,150.0,Pendente
2525,469,PIX,99.9,Estornado
2526,860,PIX,150.0,Estornado
2527,2952,PIX,99.9,Pendente
2528,2656,Boleto,150.0,Pago
2529,3957,PIX,250.0,Pendente
2530,588,Cartão,150.0,Pago
2531,3397,PIX,99.9,Estornado
2532,4517,Boleto,250.0,Pendente
2533,564,Boleto,250.0,Pago
2534,935,Cartão,150.0,Pago
2535,1265,Boleto,99.9,Estornado
2536,1758,Boleto,99.9,Pendente
2537,2995,Cartão,150.0,Pendente
2538,4396,Cartão,250.0,Pendente
2539,2916,Boleto,150.0,Estornado
2540,4038,PIX,150.0,Pago
2541,4952,Cartão,150.0,Pago
2542,4059,Boleto,250.0,Estornado
2543,2275,Boleto,150.0,Pago
2544,2249,PIX,99.9,Pago
2545,2633,PIX,99.9,Pendente
2546,1148,Cartão,99.9,Pago
2547,4706,Boleto,99.9,Estornado
2548,2894,Cartão,250.0,Pago
2549,3704,Cartão,150.0,Estornado
2550,720,Boleto,150.0,Estornado
2551,3277,PIX,99.9,Pendente
2552,508,Boleto,99.9,Pago
2553,1033,Boleto,150.0,Estornado
2554,1545,Cartão,250.0,Pendente
2555,800,Cartão,250.0,Pendente
2556,986,Boleto,250.0,Pago
2557,4597,Cartão,150.0,Pendente
2558,4773,PIX,150.0,Estornado
2559,2520,Cartão,150.0,Estornado
2560,3163,Boleto,150.0,Pago
2561,714,PIX,99.9,Pago
2562,203,Cartão,150.0,Pago
2563,300,Cartão,150.0,Estornado
2564,1800,Cartão,99.9,Pendente
2565,4278,PIX,99.9,Estornado
2566,3483,PIX,250.0,Pendente
2567,1731,Cartão,99.9,Estornado
2568,1170,PIX,150.0,Pendente
2569,2386,Cartão,150.0,Pendente
2570,2507,Cartão,250.0,Pendente
2571,3283,Cartão,99.9,Pago
2572,1041,Boleto,99.9,Estornado
2573,2601,Cartão,250.0,Pendente
2574,4696,Boleto,250.0,Estornado
2575,2571,PIX,99.9,Pago
2576,133,Boleto,150.0,Pago
2577,442,Cartão,150.0,Estornado
2578,1444,Boleto,250.0,Pendente
2579,3012,PIX,99.9,Estornado
2580,966,Boleto,250.0,Estornado
2581,898,Cartão,99.9,Pago
2582,864,Boleto,250.0,Estornado
2583,3442,Cartão,150.0,Pendente
2584,3491,Cartão,250.0,Pendente
2585,4804,Boleto,250.0,Pendente
2586,2375,Boleto,99.9,Pendente
2587,2348,PIX,99.9,Pendente
2588,2154,Boleto,99.9,Pago
2589,4261,Boleto,250.0,Pendente
2590,1606,PIX,250.0,Pendente
2591,4906,Boleto,250.0,Pago
2592,3722,Boleto,250.0,Estornado
2593,1254,Boleto,150.0,Estornado
2594,3344,Cartão,250.0,Pago
2595,2324,Boleto,150.0,Pendente
2596,406,PIX,99.9,Pendente
2597,1801,PIX,99.9,Pendente
2598,2840,Boleto,99.9,Estornado
2599,4270,Boleto,250.0,Pago
2600,1611,Boleto,150.0,Estornado
2601,1734,Boleto,150.0,Estornado
2602,1292,Cartão,250.0,Pendente
2603,2957,PIX,99.9,Pendente
2604,2117,Cartão,250.0,Estornado
2605,2183,PIX,99.9,Pendente
2606,1467,PIX,150.0,Pago
2607,4301,Boleto,250.0,Pendente
2608,898,Boleto,250.0,Pendente
2609,2564,Boleto,99.9,Pago
2610,141,Boleto,99.9,Pago
2611,3954,PIX,99.9,Estornado
2612,3686,Cartão,150.0,Pendente
2613,1692,Boleto,99.9,Pago
2614,1044,Cartão,150.0,Estornado
2615,1874,Boleto,99.9,Pendente
2616,4407,Cartão,150.0,Pago
2617,3193,Cartão,250.0,Estornado
2618,3097,Boleto,250.0,Pago
2619,1379,Cartão,150.0,Pago
2620,1305,PIX,250.0,Estornado
2621,2329,Cartão,250.0,Pendente
2622,3252,Cartão,99.9,Pendente
2623,2439,PIX,250.0,Estornado
2624,1440,PIX,150.0,Estornado
2625,3754,PIX,150.0,Estornado
2626,4871,PIX,250.0,Pendente
2627,1748,PIX,150.0,Pendente
2628,1680,Cartão,250.0,Estornado
2629,874,Boleto,250.0,Pendente
2630,1634,Boleto,99.9,Estornado
2631,2567,Cartão,99.9,Pago
2632,3992,PIX,99.9,Pago
2633,1728,PIX,250.0,Estornado
2634,2930,Boleto,250.0,Estornado
2635,77,Cartão,250.0,Estornado
2636,2721,Boleto,99.9,Pago
2637,4659,PIX,99.9,Estornado
2638,1976,PIX,250.0,Pendente
2639,1947,Boleto,150.0,Pago
2640,1837,Boleto,250.0,Estornado
2641,3189,Cartão,150.0,Pendente
2642,605,Boleto,150.0,Pendente
2643,3668,PIX,99.9,Pendente
2644,3532,PIX,250.0,Estornado
2645,710,Cartão,250.0,Pago
2646,2419,Boleto,99.9,Estornado
2647,1401,Cartão,99.9,Pendente
2648,3915,Cartão,250.0,Pendente
2649,3399,PIX,150.0,Estornado
2650,284,Boleto,150.0,Pendente
2651,120,PIX,99.9,Estornado
2652,3320,Cartão,250.0,Estornado
2653,3476,Cartão,250.0,Pendente
2654,4861,PIX,150.0,Pendente
2655,2244,PIX,150.0,Estornado
2656,3940,Cartão,150.0,Pago
2657,3412,Boleto,150.0,Pendente
2658,620,Cartão,250.0,Pendente
2659,4358,PIX,99.9,Pago
2660,1842,Cartão,150.0,Pago
2661,1715,Cartão,150.0,Pago
2662,4713,Boleto,99.9,Pago
2663,900,Cartão,250.0,Estornado
2664,4106,Cartão,150.0,Estornado
2665,3289,Cartão,250.0,Estornado
2666,2727,Boleto,250.0,Pendente
2667,980,Cartão,150.0,Estornado
2668,4924,Cartão,250.0,Pendente
2669,3809,Boleto,99.9,Pago
2670,2974,Boleto,99.9,Pendente
2671,762,Boleto,250.0,Pago
2672,4209,Boleto,99.9,Pendente
2673,545,Boleto,250.0,Estornado
2674,606,PIX,250.0,Pago
2675,4977,Cartão,150.0,Pendente
2676,444,Boleto,99.9,Pago
2677,4262,PIX,150.0,Pendente
2678,4409,Cartão,150.0,Pendente
2679,2921,Cartão,99.9,Pago
2680,3473,PIX,99.9,Pago
2681,3437,Cartão,250.0,Pendente
2682,3922,Cartão,99.9,Estornado
2683,1491,Boleto,150.0,Estornado
2684,1530,Cartão,150.0,Estornado
2685,2267,PIX,250.0,Estornado
2686,2389,PIX,250.0,Pago
2687,3451,Cartão,99.9,Pago
2688,149,Cartão,150.0,Pago
2689,919,PIX,99.9,Pendente
2690,3294,PIX,99.9,Pago
2691,495,PIX,99.9,Estornado
2692,4208,Boleto,250.0,Estornado
2693,4393,PIX,250.0,Pendente
2694,1559,PIX,99.9,Pago
2695,4511,Cartão,150.0,Estornado
2696,669,Boleto,150.0,Estornado
2697,2082,PIX,250.0,Pendente
2698,1827,Cartão,250.0,Estornado
2699,2539,Boleto,150.0,Pendente
2700,807,Boleto,150.0,Pendente
2701,4758,Cartão,150.0,Estornado
2702,1841,PIX,250.0,Estornado
2703,3973,Boleto,150.0,Estornado
2704,1493,Boleto,99.9,Pendente
2705,3923,Cartão,150.0,Pago
2706,298,PIX,150.0,Pago
2707,516,PIX,150.0,Pago
2708,3532,Cartão,250.0,Pendente
2709,1272,PIX,150.0,Estornado
2710,600,PIX,150.0,Pendente
2711,4596,Cartão,150.0,Pendente
2712,595,PIX,150.0,Pago
2713,4389,Cartão,250.0,Estornado
2714,673,Boleto,99.9,Estornado
2715,2554,Cartão,150.0,Pago
2716,2769,Cartão,99.9,Pendente
2717,774,Boleto,250.0,Pendente
2718,4860,PIX,150.0,Estornado
2719,3994,Boleto,150.0,Estornado
2720,4404,PIX,250.0,Estornado
2721,2127,Cartão,99.9,Estornado
2722,4873,Cartão,99.9,Estornado
2723,1323,Cartão,250.0,Pago
2724,2779,PIX,150.0,Pendente
2725,1693,Cartão,150.0,Pago
2726,4061,PIX,99.9,Pago
2727,3834,PIX,99.9,Pendente
2728,3575,Cartão,99.9,Pendente
2729,3452,PIX,250.0,Pago
2730,4825,Boleto,150.0,Pago
2731,2086,Cartão,150.0,Pago
2732,4738,Cartão,150.0,Pendente
2733,4609,Boleto,99.9,Pendente
2734,4808,Cartão,150.0,Pago
2735,526,Cartão,150.0,Pago
2736,3367,Cartão,99.9,Pago
2737,3159,Cartão,250.0,Pendente
2738,2992,PIX,99.9,Estornado
2739,3977,Cartão,99.9,Pago
2740,601,Cartão,150.0,Pendente
2741,1803,PIX,150.0,Pago
2742,62,Cartão,250.0,Pago
2743,4211,Boleto,150.0,Pago
2744,2002,Cartão,150.0,Pago
2745,3354,Cartão,250.0,Pendente
2746,1709,Boleto,150.0,Estornado
2747,4475,PIX,150.0,Pendente
2748,887,Boleto,250.0,Pendente
2749,2884,Boleto,99.9,Pago
2750,1338,Boleto,250.0,Pendente
2751,2427,PIX,250.0,Pago
2752,746,PIX,250.0,Pago
2753,763,Boleto,150.0,Estornado
2754,2787,Boleto,99.9,Pago
2755,4804,Cartão,250.0,Estornado
2756,3348,PIX,250.0,Pago
2757,4129,PIX,250.0,Pago
2758,1737,Cartão,250.0,Estornado
2759,3153,Cartão,99.9,Pendente
2760,2262,PIX,99.9,Pendente
2761,2182,Cartão,150.0,Estornado
2762,4535,Cartão,250.0,Estornado
2763,1692,Boleto,150.0,Pendente
2764,2932,Boleto,99.9,Pago
2765,2884,PIX,99.9,Pendente
2766,4048,Boleto,250.0,Pago
2767,3309,Boleto,99.9,Estornado
2768,361,Cartão,250.0,Pago
2769,2268,Cartão,99.9,Estornado
2770,247,Boleto,250.0,Pendente
2771,542,Cartão,250.0,Pendente
2772,309,Boleto,250.0,Pago
2773,3584,Cartão,150.0,Pendente
2774,1483,Boleto,99.9,Pendente
2775,4169,Cartão,250.0,Estornado
2776,2145,Cartão,150.0,Pendente
2777,4468,Boleto,150.0,Estornado
2778,3554,Boleto,150.0,Pago
2779,3929,Boleto,250.0,Pago
2780,2948,PIX,150.0,Pendente
2781,4381,Boleto,250.0,Estornado
2782,4712,PIX,99.9,Pago
2783,683,Boleto,99.9,Pago
2784,2338,Cartão,150.0,Estornado
2785,4894,Cartão,250.0,Estornado
2786,3069,Cartão,150.0,Pago
2787,428,Boleto,99.9,Estornado
2788,2185,PIX,99.9,Estornado
2789,1184,Boleto,150.0,Pendente
2790,3731,Cartão,99.9,Pago
2791,949,Cartão,150.0,Pago
2792,4941,Boleto,150.0,Estornado
2793,4130,Cartão,250.0,Pago
2794,4652,Boleto,150.0,Pago
2795,788,Cartão,99.9,Pago
2796,3351,Boleto,99.9,Pago
2797,834,PIX,250.0,Pago
2798,33,Cartão,250.0,Pendente
2799,4544,PIX,99.9,Estornado
2800,3538,Cartão,99.9,Pago
2801,2375,Boleto,99.9,Estornado
2802,392,Cartão,99.9,Pendente
2803,1524,Cartão,99.9,Estornado
2804,2950,Cartão,150.0,Pago
2805,4036,Boleto,250.0,Estornado
2806,1248,Cartão,250.0,Estornado
2807,252,Boleto,99.9,Pendente
2808,2048,Cartão,250.0,Estornado
2809,144,Boleto,150.0,Pago
2810,4526,Cartão,99.9,Pago
2811,3361,PIX,150.0,Pendente
2812,253,Cartão,150.0,Estornado
2813,1085,Boleto,99.9,Pago
2814,2621,Boleto,99.9,Pendente
2815,3418,Boleto,150.0,Pendente
2816,4861,Boleto,250.0,Pago
2817,4276,PIX,250.0,Estornado
2818,2878,PIX,99.9,Estornado
2819,2987,Cartão,99.9,Pendente
2820,1539,PIX,250.0,Estornado
2821,3532,Boleto,150.0,Pendente
2822,1553,PIX,99.9,Pago
2823,4926,Cartão,150.0,Pendente
2824,391,Cartão,250.0,Pago
2825,2664,Cartão,150.0,Estornado
2826,2578,Cartão,150.0,Pendente
2827,1317,Boleto,250.0,Pago
2828,225,Boleto,250.0,Pendente
2829,4764,Boleto,250.0,Pago
2830,2243,Cartão,150.0,Pendente
2831,1316,Cartão,99.9,Pendente
2832,2062,PIX,99.9,Pendente
2833,3632,PIX,150.0,Estornado
2834,1143,Cartão,250.0,Pendente
2835,899,PIX,250.0,Pendente
2836,3397,Cartão,250.0,Pendente
2837,4971,Cartão,99.9,Pago
2838,2900,Cartão,150.0,Pendente
2839,4179,PIX,99.9,Estornado
2840,3721,Cartão,150.0,Pendente
2841,2585,Boleto,150.0,Pago
2842,4825,Boleto,150.0,Pago
2843,720,Boleto,99.9,Pago
2844,171,Boleto,99.9,Pendente
2845,3035,Cartão,150.0,Pendente
2846,148,Boleto,150.0,Pago
2847,786,Boleto,150.0,Pago
2848,3496,Boleto,150.0,Estornado
2849,3707,PIX,150.0,Pendente
2850,3075,Cartão,250.0,Pago
2851,3022,Boleto,250.0,Pago
2852,2599,Boleto,150.0,Estornado
2853,2737,Boleto,99.9,Pago
2854,2127,Boleto,99.9,Pago
2855,2638,PIX,250.0,Pago
2856,4035,Boleto,150.0,Pago
2857,3536,Boleto,150.0,Estornado
2858,461,PIX,99.9,Pendente
2859,3228,PIX,150.0,Pago
2860,1668,PIX,99.9,Pago
2861,1318,Boleto,250.0,Pendente
2862,143,Cartão,99.9,Pago
2863,2673,Cartão,99.9,Estornado
2864,2961,PIX,150.0,Pago
2865,1552,PIX,150.0,Estornado
2866,3571,PIX,150.0,Pago
2867,1302,Boleto,99.9,Estornado
2868,1139,Boleto,99.9,Pago
2869,476,Boleto,99.9,Pendente
2870,2604,Boleto,150.0,Pendente
2871,1421,Cartão,150.0,Pendente
2872,2312,Cartão,250.0,Pendente
2873,4377,Boleto,150.0,Pendente
2874,4600,PIX,99.9,Pago
2875,3134,PIX,150.0,Pago
2876,1598,Cartão,150.0,Estornado
2877,1135,PIX,99.9,Estornado
2878,4108,Cartão,150.0,Pendente
2879,1242,PIX,150.0,Pendente
2880,2019,Boleto,250.0,Estornado
2881,1317,Cartão,99.9,Estornado
2882,3059,Boleto,250.0,Estornado
2883,32,Boleto,99.9,Estornado
2884,3226,Boleto,250.0,Pendente
2885,3509,PIX,250.0,Estornado
2886,3511,Boleto,250.0,Pendente
2887,2274,Boleto,150.0,Pendente
2888,3816,Cartão,250.0,Estornado
2889,1675,PIX,150.0,Pendente
2890,554,Cartão,250.0,Pago
2891,4194,Boleto,150.0,Pago
2892,2446,PIX,150.0,Estornado
2893,2400,Cartão,250.0,Pago
2894,3611,Boleto,99.9,Pago
2895,4642,Boleto,150.0,Estornado
2896,792,Cartão,150.0,Pago
2897,2740,Boleto,150.0,Pendente
2898,3969,PIX,250.0,Estornado
2899,4481,Cartão,250.0,Pago
2900,4054,Cartão,99.9,Pago
2901,1487,Cartão,99.9,Pago
2902,4213,PIX,150.0,Estornado
2903,4929,PIX,150.0,Pendente
2904,3187,PIX,250.0,Estornado
2905,1848,Boleto,150.0,Pago
2906,354,PIX,250.0,Estornado
2907,4317,PIX,99.9,Estornado
2908,797,Boleto,250.0,Estornado
2909,3193,Cartão,250.0,Estornado
2910,738,Cartão,99.9,Pendente
2911,1459,Boleto,99.9,Pago
2912,947,Cartão,250.0,Pago
2913,1514,Boleto,99.9,Pendente
2914,4445,PIX,250.0,Pago
2915,40,Cartão,99.9,Estornado
2916,4077,Cartão,99.9,Estornado
2917,4083,Boleto,150.0,Pago
2918,320,Boleto,250.0,Pendente
2919,4118,Cartão,150.0,Estornado
2920,1219,Cartão,250.0,Estornado
2921,1227,Cartão,250.0,Estornado
2922,4911,PIX,99.9,Pendente
2923,4179,PIX,250.0,Pendente
2924,4806,Cartão,150.0,Estornado
2925,1347,Cartão,150.0,Pago
2926,4283,Cartão,250.0,Estornado
2927,1214,PIX,250.0,Pago
2928,3173,Boleto,250.0,Pago
2929,2143,Boleto,150.0,Estornado
2930,4516,PIX,150.0,Pendente
2931,1516,PIX,150.0,Pago
2932,1265,PIX,150.0,Pago
2933,2570,Cartão,99.9,Pendente
2934,4526,Boleto,150.0,Pago
2935,2783,Boleto,250.0,Pendente
2936,881,Boleto,99.9,Pendente
2937,2558,Cartão,99.9,Pendente
2938,228,Cartão,150.0,Estornado
2939,2563,PIX,250.0,Estornado
2940,1774,Cartão,250.0,Estornado
2941,4892,Boleto,250.0,Estornado
2942,1740,Cartão,99.9,Estornado
2943,4160,Cartão,150.0,Pendente
2944,4504,PIX,250.0,Pago
2945,628,Cartão,250.0,Pendente
2946,2340,Boleto,99.9,Estornado
2947,1164,PIX,99.9,Pendente
2948,4325,PIX,250.0,Pago
2949,176,Cartão,99.9,Pago
2950,1174,Cartão,250.0,Pago
2951,2278,Cartão,99.9,Estornado
2952,3584,PIX,250.0,Pago
2953,2249,PIX,99.9,Estornado
2954,570,Boleto,250.0,Estornado
2955,2711,PIX,250.0,Estornado
2956,2797,Boleto,250.0,Pendente
2957,4175,Boleto,150.0,Pago
2958,1020,PIX,250.0,Estornado
2959,870,PIX,150.0,Estornado
2960,1479,PIX,150.0,Pendente
2961,3287,PIX,99.9,Pago
2962,3811,Cartão,150.0,Estornado
2963,3949,Cartão,250.0,Pendente
2964,284,Cartão,99.9,Estornado
2965,4045,PIX,150.0,Pago
2966,1882,Cartão,99.9,Pago
