entrega_id,pedido_id,transportadora,data_envio,data_entrega,frete
3787,1358,LogX,2025-05-24,2025-05-23,35
3788,866,LogX,2025-05-06,2025-05-14,20
3789,3436,LogX,2025-05-06,2025-05-13,20
3790,224,LogX,2025-05-29,2025-06-07,20
3791,1743,Correios,2025-05-17,2025-05-17,20
3792,335,LogX,2025-05-13,2025-05-17,20
3793,1394,Correios,2025-02-26,2025-03-02,35
3794,4516,LogX,2025-01-30,2025-01-31,35
3795,325,Correios,2025-04-19,2025-04-27,-5
3796,939,LogX,2025-03-05,2025-03-04,20
3797,3124,LogX,2025-06-27,2025-06-28,35
3798,2157,Correios,2025-04-06,2025-04-10,-5
3799,4001,Correios,2025-05-15,2025-05-16,-5
3800,3682,LogX,2025-03-09,2025-03-07,20
3801,1812,Correios,2025-02-26,2025-03-04,-5
3802,2218,Correios,2025-03-30,2025-03-29,35
3803,865,Correios,2025-06-20,2025-06-18,35
3804,2469,LogX,2025-06-09,2025-06-17,35
3805,3327,LogX,2025-01-22,2025-01-27,-5
3806,2118,Correios,2025-05-23,2025-05-28,35
3807,2260,LogX,2025-01-01,2025-01-02,-5
3808,1101,Correios,2025-05-31,2025-06-08,35
3809,702,Correios,2025-03-17,2025-03-25,20
3810,4658,LogX,2025-04-13,2025-04-13,20
3811,2423,LogX,2025-06-17,2025-06-24,-5
3812,4080,Correios,2025-02-13,2025-02-19,-5
3813,407,LogX,2025-06-22,2025-06-30,35
3814,3293,Correios,2025-06-25,2025-06-27,-5
3815,838,LogX,2025-04-05,2025-04-15,35
3816,114,Correios,2025-01-20,2025-01-23,-5
3817,246,Correios,2025-06-15,2025-06-21,20
3818,4614,Correios,2025-05-23,2025-05-26,20
3819,2561,Correios,2025-01-28,2025-02-03,-5
3820,1646,Correios,2025-02-09,2025-02-15,20
3821,2137,LogX,2025-02-27,2025-03-07,-5
3822,1887,LogX,2025-03-24,2025-03-28,20
3823,977,LogX,2025-02-18,2025-02-23,-5
3824,3161,LogX,2025-02-23,2025-03-01,35
3825,4429,LogX,2025-05-03,2025-05-05,20
3826,4208,Correios,2025-06-29,2025-07-06,35
3827,901,Correios,2025-05-27,2025-06-02,-5
3828,39,LogX,2025-03-17,2025-03-20,-5
3829,287,Correios,2025-06-23,2025-06-29,20
3830,4056,LogX,2025-05-05,2025-05-03,20
3831,2996,Correios,2025-06-12,2025-06-20,35
3832,1741,Correios,2025-06-20,2025-06-21,-5
3833,36,LogX,2025-03-22,2025-03-28,35
3834,1801,LogX,2025-05-03,2025-05-11,-5
3835,3052,LogX,2025-01-23,2025-01-30,20
3836,510,Correios,2025-03-12,2025-03-17,20
3837,3692,Correios,2025-02-09,2025-02-19,20
3838,4473,LogX,2025-06-10,2025-06-09,35
3839,2272,Correios,2025-04-09,2025-04-13,35
3840,264,Correios,2025-01-23,2025-01-25,20
3841,3559,Correios,2025-04-19,2025-04-20,20
3842,899,LogX,2025-05-28,2025-06-07,20
3843,1882,LogX,2025-04-30,2025-05-03,-5
3844,499,LogX,2025-02-26,2025-03-05,-5
3845,358,LogX,2025-03-19,2025-03-25,35
3846,2931,LogX,2025-06-21,2025-06-29,-5
3847,1149,Correios,2025-02-17,2025-02-26,-5
3848,3699,Correios,2025-06-04,2025-06-14,35
3849,565,Correios,2025-02-02,2025-02-05,-5
3850,4069,LogX,2025-05-19,2025-05-28,20
3851,4325,LogX,2025-02-07,2025-02-17,35
3852,2260,Correios,2025-05-28,2025-05-26,35
3853,3850,LogX,2025-04-06,2025-04-08,35
3854,3540,LogX,2025-05-23,2025-05-29,35
3855,3304,LogX,2025-01-20,2025-01-25,20
3856,4825,LogX,2025-04-28,2025-04-26,-5
3857,1398,LogX,2025-05-20,2025-05-29,20
3858,154,Correios,2025-03-07,2025-03-10,35
3859,4192,LogX,2025-06-10,2025-06-13,35
3860,439,LogX,2025-03-06,2025-03-13,20
3861,3205,LogX,2025-05-12,2025-05-11,-5
3862,3245,Correios,2025-01-13,2025-01-19,-5
3863,3778,LogX,2025-03-10,2025-03-20,-5
3864,3144,Correios,2025-04-24,2025-04-28,20
3865,3700,Correios,2025-01-28,2025-02-01,-5
3866,2098,LogX,2025-01-29,2025-01-31,-5
3867,2960,Correios,2025-04-25,2025-05-04,20
3868,1428,Correios,2025-03-11,2025-03-13,-5
3869,1500,Correios,2025-03-22,2025-03-21,35
3870,4903,LogX,2025-04-21,2025-04-22,35
3871,3506,Correios,2025-01-26,2025-02-02,35
3872,3247,Correios,2025-06-04,2025-06-09,20
3873,3242,LogX,2025-02-04,2025-02-14,20
3874,796,Correios,2025-04-22,2025-04-23,-5
3875,1086,LogX,2025-05-28,2025-06-05,35
3876,1152,Correios,2025-02-21,2025-02-26,-5
3877,4186,Correios,2025-02-08,2025-02-12,-5
3878,940,Correios,2025-04-10,2025-04-12,-5
3879,2417,Correios,2025-01-20,2025-01-23,-5
3880,2748,Correios,2025-03-22,2025-03-28,-5
3881,3327,Correios,2025-03-28,2025-03-30,-5
3882,1221,Correios,2025-06-29,2025-07-08,-5
3883,2856,LogX,2025-05-23,2025-05-26,35
3884,1270,LogX,2025-01-13,2025-01-23,20
3885,1706,Correios,2025-05-23,2025-05-28,-5
3886,3718,LogX,2025-04-02,2025-03-31,-5
3887,3217,LogX,2025-01-06,2025-01-12,20
3888,4879,LogX,2025-03-21,2025-03-19,-5
3889,2314,Correios,2025-02-06,2025-02-06,-5
3890,4081,Correios,2025-05-10,2025-05-17,20
3891,3994,LogX,2025-05-12,2025-05-21,-5
3892,2604,Correios,2025-02-22,2025-03-04,35
3893,1097,Correios,2025-06-10,2025-06-14,35
3894,2489,LogX,2025-03-03,2025-03-04,35
3895,692,LogX,2025-03-22,2025-03-24,35
3896,205,Correios,2025-05-20,2025-05-19,35
3897,1834,Correios,2025-06-04,2025-06-14,-5
3898,877,Correios,2025-05-26,2025-05-30,20
3899,4308,Correios,2025-01-10,2025-01-08,20
3900,1770,LogX,2025-06-15,2025-06-16,35
3901,1651,LogX,2025-04-11,2025-04-16,35
3902,2004,LogX,2025-06-09,2025-06-08,-5
3903,3188,Correios,2025-02-24,2025-02-27,-5
3904,2327,Correios,2025-03-01,2025-02-28,35
3905,1232,LogX,2025-05-26,2025-06-01,-5
3906,1034,Correios,2025-02-13,2025-02-21,20
3907,3113,LogX,2025-05-23,2025-06-02,35
3908,1085,Correios,2025-04-27,2025-04-30,35
3909,1747,Correios,2025-06-22,2025-06-20,35
3910,3604,LogX,2025-03-31,2025-04-03,20
3911,3937,Correios,2025-01-01,2025-01-07,35
3912,3573,LogX,2025-03-26,2025-03-27,20
3913,2293,LogX,2025-03-09,2025-03-16,-5
3914,2245,LogX,2025-02-06,2025-02-14,20
3915,437,Correios,2025-01-06,2025-01-10,20
3916,4222,Correios,2025-03-31,2025-04-02,35
3917,1536,LogX,2025-02-12,2025-02-22,35
3918,1846,LogX,2025-05-03,2025-05-01,-5
3919,1081,Correios,2025-05-28,2025-06-07,-5
3920,1607,LogX,2025-02-18,2025-02-27,20
3921,1916,Correios,2025-03-22,2025-04-01,20
3922,2762,LogX,2025-06-01,2025-06-04,20
3923,2987,Correios,2025-05-21,2025-05-24,20
3924,1097,LogX,2025-04-18,2025-04-18,35
3925,1530,LogX,2025-02-16,2025-02-24,20
3926,4971,Correios,2025-05-13,2025-05-11,-5
3927,1870,Correios,2025-05-14,2025-05-21,35
3928,1660,Correios,2025-01-31,2025-01-30,20
3929,3915,Correios,2025-04-04,2025-04-13,35
3930,4923,LogX,2025-06-24,2025-07-01,-5
3931,1875,Correios,2025-03-18,2025-03-21,-5
3932,1893,LogX,2025-04-17,2025-04-22,35
3933,2175,LogX,2025-04-16,2025-04-16,35
3934,1136,Correios,2025-01-17,2025-01-27,-5
3935,2278,Correios,2025-02-26,2025-03-04,20
3936,4760,Correios,2025-03-13,2025-03-18,20
3937,4724,LogX,2025-02-01,2025-02-11,20
3938,1869,LogX,2025-01-21,2025-01-24,35
3939,4848,Correios,2025-05-07,2025-05-06,-5
3940,3264,Correios,2025-04-18,2025-04-20,-5
3941,1262,LogX,2025-03-15,2025-03-25,35
3942,3406,LogX,2025-03-14,2025-03-24,35
3943,4868,Correios,2025-06-29,2025-07-05,20
3944,2812,Correios,2025-03-05,2025-03-08,-5
3945,1355,LogX,2025-06-16,2025-06-21,35
3946,1285,Correios,2025-03-22,2025-03-23,20
3947,3229,Correios,2025-05-16,2025-05-19,35
3948,705,Correios,2025-06-15,2025-06-15,35
3949,1756,Correios,2025-04-25,2025-04-26,20
3950,1657,Correios,2025-03-06,2025-03-09,-5
3951,369,LogX,2025-04-21,2025-04-27,20
3952,3771,Correios,2025-01-05,2025-01-11,20
3953,928,LogX,2025-05-04,2025-05-13,20
3954,1992,Correios,2025-06-12,2025-06-10,35
3955,1194,LogX,2025-04-30,2025-05-04,35
3956,2491,LogX,2025-02-11,2025-02-09,20
3957,1437,LogX,2025-02-08,2025-02-12,35
3958,1478,Correios,2025-02-08,2025-02-17,20
3959,4777,LogX,2025-05-04,2025-05-05,20
3960,3303,LogX,2025-04-17,2025-04-15,35
3961,3619,Correios,2025-03-28,2025-03-29,35
3962,29,Correios,2025-01-08,2025-01-10,35
3963,3997,Correios,2025-05-01,2025-05-02,35
3964,4198,Correios,2025-05-27,2025-06-06,20
3965,1584,LogX,2025-03-22,2025-03-28,35
3966,11,LogX,2025-01-16,2025-01-26,35
3967,1970,LogX,2025-05-13,2025-05-17,35
3968,489,LogX,2025-02-24,2025-03-01,-5
3969,121,LogX,2025-06-16,2025-06-20,20
3970,2175,LogX,2025-02-25,2025-03-02,35
3971,2082,LogX,2025-03-19,2025-03-25,20
3972,2602,Correios,2025-01-12,2025-01-16,20
3973,4362,Correios,2025-06-16,2025-06-17,20
3974,4809,LogX,2025-01-06,2025-01-08,-5
3975,676,Correios,2025-02-16,2025-02-25,35
3976,324,Correios,2025-03-17,2025-03-19,-5
3977,958,Correios,2025-01-15,2025-01-16,-5
3978,2606,LogX,2025-05-24,2025-05-27,35
3979,1293,Correios,2025-05-05,2025-05-15,20
3980,1527,LogX,2025-04-24,2025-04-30,-5
3981,2097,LogX,2025-03-22,2025-03-30,20
3982,1019,Correios,2025-03-19,2025-03-18,35
3983,3141,LogX,2025-03-20,2025-03-21,35
3984,842,Correios,2025-06-02,2025-06-08,20
3985,671,LogX,2025-05-13,2025-05-19,20
3986,3433,LogX,2025-02-16,2025-02-15,20
3987,4702,Correios,2025-01-29,2025-01-29,20
3988,1643,LogX,2025-05-16,2025-05-17,35
3989,1427,LogX,2025-01-06,2025-01-13,20
3990,2984,LogX,2025-04-04,2025-04-03,-5
3991,1821,LogX,2025-05-05,2025-05-04,20
3992,2110,LogX,2025-01-23,2025-02-01,-5
3993,2956,Correios,2025-02-23,2025-03-05,20
3994,2723,Correios,2025-06-09,2025-06-13,-5
3995,3151,Correios,2025-03-23,2025-04-02,35
3996,2276,LogX,2025-02-25,2025-03-01,35
3997,640,LogX,2025-03-21,2025-03-19,20
3998,3375,Correios,2025-04-03,2025-04-07,20
3999,4431,Correios,2025-06-14,2025-06-18,35
4000,4394,LogX,2025-06-04,2025-06-02,-5
4001,732,LogX,2025-04-02,2025-03-31,35
4002,3666,Correios,2025-06-24,2025-07-01,-5
4003,4142,Correios,2025-04-26,2025-05-04,35
4004,2078,LogX,2025-03-01,2025-03-11,-5
4005,516,LogX,2025-05-13,2025-05-16,20
4006,2945,Correios,2025-01-30,2025-01-30,20
4007,664,LogX,2025-01-30,2025-01-30,35
4008,2231,Correios,2025-05-10,2025-05-19,35
4009,4307,Correios,2025-03-09,2025-03-15,20
4010,3917,LogX,2025-05-08,2025-05-17,35
4011,805,LogX,2025-01-06,2025-01-04,20
4012,3391,LogX,2025-06-11,2025-06-20,-5
4013,4038,LogX,2025-06-26,2025-07-06,35
4014,2846,Correios,2025-05-02,2025-05-05,-5
4015,997,Correios,2025-03-20,2025-03-21,20
4016,778,Correios,2025-05-03,2025-05-11,-5
4017,2278,LogX,2025-04-05,2025-04-13,20
4018,902,LogX,2025-04-20,2025-04-26,-5
4019,446,Correios,2025-01-03,2025-01-03,20
4020,233,LogX,2025-06-06,2025-06-14,35
4021,3908,LogX,2025-02-28,2025-03-09,20
4022,2218,Correios,2025-04-11,2025-04-12,35
4023,3763,LogX,2025-02-13,2025-02-12,20
4024,2990,LogX,2025-01-08,2025-01-14,20
4025,3190,LogX,2025-02-26,2025-03-01,-5
4026,1543,Correios,2025-01-30,2025-01-31,-5
4027,4686,LogX,2025-05-27,2025-05-30,-5
4028,942,Correios,2025-02-23,2025-02-24,20
4029,2940,Correios,2025-01-14,2025-01-14,35
4030,1320,Correios,2025-05-14,2025-05-14,20
4031,4759,LogX,2025-06-06,2025-06-11,35
4032,1496,Correios,2025-06-02,2025-06-11,20
4033,1570,Correios,2025-01-22,2025-01-24,-5
4034,1187,Correios,2025-01-25,2025-01-26,20
4035,530,Correios,2025-03-17,2025-03-22,35
4036,1433,Correios,2025-06-13,2025-06-20,35
4037,2294,Correios,2025-03-22,2025-03-23,20
4038,4274,Correios,2025-02-07,2025-02-16,35
4039,3482,LogX,2025-03-16,2025-03-22,20
4040,1766,LogX,2025-01-18,2025-01-22,-5
4041,334,LogX,2025-06-25,2025-07-01,-5
4042,4410,Correios,2025-05-17,2025-05-17,20
4043,3163,LogX,2025-05-14,2025-05-20,35
4044,2359,Correios,2025-06-05,2025-06-09,20
4045,2782,LogX,2025-05-03,2025-05-04,35
4046,3092,Correios,2025-04-07,2025-04-10,35
4047,4530,LogX,2025-02-18,2025-02-25,20
4048,130,LogX,2025-03-06,2025-03-16,35
4049,474,Correios,2025-02-24,2025-02-23,-5
4050,990,Correios,2025-05-11,2025-05-09,-5
4051,314,LogX,2025-03-11,2025-03-21,20
4052,2063,LogX,2025-02-08,2025-02-09,-5
4053,1576,LogX,2025-02-01,2025-02-01,20
4054,3817,LogX,2025-03-16,2025-03-16,-5
4055,3033,LogX,2025-04-05,2025-04-11,-5
4056,1073,LogX,2025-01-08,2025-01-13,35
4057,2479,Correios,2025-06-24,2025-07-03,-5
4058,941,Correios,2025-04-10,2025-04-15,20
4059,290,LogX,2025-04-28,2025-05-08,35
4060,3805,Correios,2025-06-18,2025-06-25,20
4061,4365,LogX,2025-06-25,2025-06-26,-5
4062,3343,LogX,2025-02-05,2025-02-14,20
4063,880,Correios,2025-05-24,2025-06-01,-5
4064,2524,LogX,2025-04-03,2025-04-02,20
4065,2652,Correios,2025-05-04,2025-05-13,35
4066,2916,LogX,2025-05-26,2025-05-29,35
4067,543,LogX,2025-01-23,2025-01-27,20
4068,2477,LogX,2025-01-17,2025-01-19,-5
4069,4425,LogX,2025-06-05,2025-06-14,-5
4070,76,LogX,2025-04-04,2025-04-05,-5
4071,703,LogX,2025-05-07,2025-05-06,-5
4072,224,Correios,2025-05-29,2025-06-02,-5
4073,3238,LogX,2025-05-06,2025-05-08,35
4074,2077,LogX,2025-04-17,2025-04-16,20
4075,1949,Correios,2025-01-23,2025-01-25,20
4076,3687,Correios,2025-05-24,2025-05-31,20
4077,2014,Correios,2025-03-21,2025-03-26,35
4078,1089,Correios,2025-03-02,2025-03-06,-5
4079,1732,Correios,2025-03-26,2025-03-30,-5
4080,4101,Correios,2025-04-03,2025-04-03,35
4081,3971,Correios,2025-02-12,2025-02-18,20
4082,4735,LogX,2025-05-17,2025-05-26,35
4083,3605,Correios,2025-01-05,2025-01-10,20
4084,3904,Correios,2025-03-02,2025-03-09,35
4085,3470,LogX,2025-04-07,2025-04-17,20
4086,2103,LogX,2025-03-02,2025-03-04,20
4087,3359,LogX,2025-06-29,2025-07-06,35
4088,3389,LogX,2025-03-05,2025-03-11,-5
4089,4184,Correios,2025-01-05,2025-01-10,-5
4090,549,LogX,2025-02-27,2025-03-05,35
4091,895,LogX,2025-02-14,2025-02-15,20
4092,1075,LogX,2025-04-14,2025-04-14,-5
4093,4687,LogX,2025-01-31,2025-02-05,20
4094,2701,Correios,2025-03-31,2025-04-01,-5
4095,1288,LogX,2025-01-31,2025-02-04,35
4096,3036,LogX,2025-03-07,2025-03-16,20
4097,533,Correios,2025-03-14,2025-03-22,35
4098,1594,LogX,2025-01-06,2025-01-11,-5
4099,4379,Correios,2025-01-06,2025-01-05,-5
4100,804,LogX,2025-02-07,2025-02-17,-5
4101,1013,LogX,2025-04-13,2025-04-16,20
4102,2660,LogX,2025-03-14,2025-03-21,35
4103,637,Correios,2025-06-23,2025-06-26,-5
4104,1728,Correios,2025-04-17,2025-04-20,20
4105,2977,LogX,2025-01-08,2025-01-15,-5
4106,2208,LogX,2025-04-04,2025-04-05,35
4107,897,Correios,2025-05-02,2025-05-04,-5
4108,2248,LogX,2025-04-08,2025-04-18,20
4109,1459,Correios,2025-06-23,2025-06-24,35
4110,943,Correios,2025-04-08,2025-04-15,20
4111,2921,LogX,2025-04-19,2025-04-20,-5
4112,4695,LogX,2025-06-21,2025-06-27,-5
4113,3817,LogX,2025-02-17,2025-02-22,-5
4114,3843,LogX,2025-06-25,2025-06-23,-5
4115,4908,Correios,2025-05-18,2025-05-18,35
4116,2677,Correios,2025-05-26,2025-05-27,35
4117,840,LogX,2025-03-07,2025-03-12,20
4118,1173,LogX,2025-06-11,2025-06-09,-5
4119,146,Correios,2025-03-29,2025-04-01,35
4120,2535,Correios,2025-03-24,2025-03-31,35
4121,2003,LogX,2025-01-01,2025-01-10,20
4122,395,LogX,2025-02-14,2025-02-18,35
4123,815,Correios,2025-05-14,2025-05-24,20
4124,1072,LogX,2025-02-27,2025-03-06,35
4125,4343,LogX,2025-02-01,2025-01-30,35
4126,2343,LogX,2025-02-28,2025-03-09,-5
4127,1471,LogX,2025-06-21,2025-06-25,20
4128,262,LogX,2025-03-12,2025-03-19,-5
4129,4682,LogX,2025-03-14,2025-03-21,20
4130,3469,Correios,2025-03-12,2025-03-10,20
4131,958,Correios,2025-03-17,2025-03-26,20
4132,1999,Correios,2025-03-03,2025-03-03,20
4133,3594,Correios,2025-05-12,2025-05-21,-5
4134,1280,LogX,2025-05-18,2025-05-17,20
4135,1604,Correios,2025-01-09,2025-01-18,20
4136,2332,Correios,2025-06-12,2025-06-22,-5
4137,2938,LogX,2025-04-14,2025-04-12,35
4138,4811,LogX,2025-01-12,2025-01-16,-5
4139,452,LogX,2025-01-19,2025-01-21,35
4140,4330,LogX,2025-05-10,2025-05-15,-5
4141,4724,LogX,2025-02-23,2025-03-05,-5
4142,3156,LogX,2025-06-11,2025-06-21,20
4143,4260,LogX,2025-05-09,2025-05-17,20
4144,1270,Correios,2025-06-27,2025-06-30,35
4145,4137,LogX,2025-06-25,2025-06-28,35
4146,1648,Correios,2025-06-18,2025-06-19,20
4147,4069,LogX,2025-05-24,2025-05-31,20
4148,694,Correios,2025-03-09,2025-03-08,20
4149,208,LogX,2025-04-13,2025-04-22,20
4150,1088,Correios,2025-03-25,2025-03-25,-5
4151,286,Correios,2025-06-13,2025-06-18,35
4152,2848,Correios,2025-06-21,2025-06-22,-5
4153,3072,Correios,2025-01-28,2025-02-06,35
4154,423,LogX,2025-04-03,2025-04-06,20
4155,564,Correios,2025-06-02,2025-06-07,-5
4156,2809,LogX,2025-03-24,2025-03-29,35
4157,2184,LogX,2025-03-16,2025-03-18,35
4158,2490,LogX,2025-06-20,2025-06-21,-5
4159,3809,Correios,2025-03-23,2025-03-24,-5
4160,1028,LogX,2025-03-21,2025-03-29,20
4161,3155,LogX,2025-05-26,2025-05-25,20
4162,1845,Correios,2025-05-01,2025-05-07,-5
4163,2947,Correios,2025-06-13,2025-06-12,-5
4164,1396,LogX,2025-05-18,2025-05-25,20
4165,1581,LogX,2025-06-13,2025-06-13,20
4166,1990,LogX,2025-03-10,2025-03-13,20
4167,3536,LogX,2025-06-16,2025-06-24,35
4168,4364,Correios,2025-04-15,2025-04-16,35
4169,2505,LogX,2025-03-12,2025-03-15,20
4170,38,Correios,2025-05-24,2025-05-23,20
4171,666,LogX,2025-01-28,2025-02-01,-5
4172,894,Correios,2025-04-15,2025-04-14,-5
4173,2514,LogX,2025-05-18,2025-05-27,20
4174,776,Correios,2025-03-02,2025-03-04,-5
4175,1640,Correios,2025-01-21,2025-01-27,-5
4176,1124,LogX,2025-01-11,2025-01-19,20
4177,175,LogX,2025-02-06,2025-02-04,-5
4178,581,Correios,2025-05-06,2025-05-13,20
4179,2485,LogX,2025-01-03,2025-01-07,35
4180,211,Correios,2025-06-26,2025-07-02,-5
4181,4040,Correios,2025-02-01,2025-02-06,-5
4182,1449,Correios,2025-03-28,2025-03-29,-5
4183,1200,Correios,2025-03-29,2025-03-27,20
4184,1207,Correios,2025-02-09,2025-02-13,35
4185,4725,Correios,2025-05-12,2025-05-11,35
4186,4260,Correios,2025-02-18,2025-02-28,35
4187,1836,LogX,2025-02-18,2025-02-22,-5
4188,3212,Correios,2025-06-16,2025-06-24,35
4189,2403,LogX,2025-02-12,2025-02-15,35
4190,2108,Correios,2025-05-07,2025-05-15,-5
4191,4783,Correios,2025-06-12,2025-06-20,20
4192,831,Correios,2025-06-01,2025-06-06,20
4193,1776,LogX,2025-06-04,2025-06-08,-5
4194,3569,Correios,2025-06-05,2025-06-10,35
4195,3359,LogX,2025-02-13,2025-02-18,-5
4196,4098,Correios,2025-06-30,2025-07-03,20
4197,3866,LogX,2025-05-19,2025-05-28,20
4198,3358,Correios,2025-01-08,2025-01-11,35
4199,2249,LogX,2025-03-11,2025-03-12,-5
4200,545,Correios,2025-05-16,2025-05-24,20
4201,1687,LogX,2025-01-04,2025-01-12,20
4202,1267,LogX,2025-02-19,2025-02-21,20
4203,3537,Correios,2025-06-13,2025-06-21,35
4204,1415,LogX,2025-06-17,2025-06-16,20
4205,2467,Correios,2025-05-17,2025-05-17,-5
4206,4138,LogX,2025-06-30,2025-07-07,-5
4207,3659,Correios,2025-05-23,2025-05-29,-5
4208,4505,Correios,2025-03-08,2025-03-13,-5
4209,1154,Correios,2025-05-30,2025-06-06,35
4210,2860,LogX,2025-03-16,2025-03-23,20
4211,3137,Correios,2025-03-30,2025-04-01,35
4212,2019,LogX,2025-06-05,2025-06-15,20
4213,4852,Correios,2025-03-17,2025-03-27,20
4214,1837,LogX,2025-03-01,2025-03-09,20
4215,2991,LogX,2025-04-20,2025-04-21,-5
4216,3664,LogX,2025-02-15,2025-02-19,20
4217,4824,Correios,2025-05-05,2025-05-13,20
4218,587,Correios,2025-05-22,2025-05-20,35
4219,3321,Correios,2025-02-01,2025-02-04,35
4220,511,Correios,2025-02-19,2025-02-27,35
4221,1090,Correios,2025-05-22,2025-05-29,35
4222,119,LogX,2025-03-23,2025-03-21,20
4223,4852,Correios,2025-06-23,2025-06-24,20
4224,4501,Correios,2025-04-15,2025-04-23,35
4225,1788,LogX,2025-03-26,2025-03-25,35
4226,1302,LogX,2025-01-02,2025-01-01,-5
4227,2858,Correios,2025-01-13,2025-01-15,20
4228,3775,Correios,2025-04-08,2025-04-18,35
4229,2862,Correios,2025-06-22,2025-06-28,35
4230,3322,LogX,2025-01-03,2025-01-11,20
4231,1656,LogX,2025-02-03,2025-02-01,20
4232,3583,Correios,2025-04-22,2025-04-27,20
4233,4868,Correios,2025-01-07,2025-01-10,20
4234,2711,Correios,2025-04-09,2025-04-18,20
4235,842,LogX,2025-03-13,2025-03-11,-5
4236,2468,LogX,2025-01-19,2025-01-22,-5
4237,4755,LogX,2025-02-13,2025-02-23,-5
4238,3874,LogX,2025-05-13,2025-05-16,35
4239,165,LogX,2025-05-24,2025-05-30,-5
4240,2924,Correios,2025-03-13,2025-03-17,35
4241,2598,LogX,2025-04-10,2025-04-12,20
4242,3441,Correios,2025-06-02,2025-06-04,-5
4243,3275,LogX,2025-03-19,2025-03-27,20
4244,2142,LogX,2025-01-19,2025-01-22,35
4245,1677,Correios,2025-03-13,2025-03-16,-5
4246,2093,Correios,2025-06-16,2025-06-14,20
4247,4067,LogX,2025-02-05,2025-02-07,-5
4248,383,Correios,2025-05-04,2025-05-05,35
4249,3140,Correios,2025-06-10,2025-06-14,-5
4250,747,Correios,2025-04-03,2025-04-08,-5
4251,3502,LogX,2025-02-26,2025-02-25,35
4252,3677,Correios,2025-02-24,2025-03-03,20
4253,3830,LogX,2025-05-02,2025-05-02,-5
4254,911,Correios,2025-02-22,2025-02-22,20
4255,1881,Correios,2025-02-22,2025-02-22,20
4256,1225,Correios,2025-02-15,2025-02-21,-5
4257,1317,Correios,2025-03-14,2025-03-19,-5
4258,1980,Correios,2025-01-20,2025-01-22,20
4259,3731,Correios,2025-03-17,2025-03-27,20
4260,4570,Correios,2025-06-06,2025-06-09,20
4261,1104,Correios,2025-03-18,2025-03-25,-5
4262,903,Correios,2025-06-12,2025-06-18,-5
4263,3971,Correios,2025-04-19,2025-04-20,-5
4264,447,Correios,2025-06-20,2025-06-26,20
4265,2216,Correios,2025-03-13,2025-03-15,-5
4266,3943,LogX,2025-01-28,2025-01-26,20
4267,1536,LogX,2025-06-16,2025-06-19,20
4268,2408,Correios,2025-03-31,2025-04-04,-5
4269,1188,Correios,2025-02-21,2025-02-22,-5
4270,4292,LogX,2025-03-29,2025-03-28,-5
4271,2648,LogX,2025-06-05,2025-06-06,20
4272,4514,Correios,2025-05-26,2025-05-26,-5
4273,4642,Correios,2025-01-11,2025-01-17,20
4274,3261,LogX,2025-01-03,2025-01-02,-5
4275,4747,LogX,2025-01-12,2025-01-11,35
4276,3597,LogX,2025-06-11,2025-06-14,35
4277,1251,LogX,2025-04-26,2025-05-01,35
4278,4161,LogX,2025-06-18,2025-06-22,35
4279,424,LogX,2025-03-29,2025-04-02,20
4280,4880,Correios,2025-01-04,2025-01-03,20
4281,4306,Correios,2025-03-25,2025-03-24,35
4282,2611,Correios,2025-05-21,2025-05-23,-5
4283,822,LogX,2025-06-19,2025-06-21,20
4284,1789,LogX,2025-01-06,2025-01-10,35
4285,3373,LogX,2025-05-25,2025-05-30,-5
4286,4062,Correios,2025-04-13,2025-04-17,-5
4287,3980,Correios,2025-06-10,2025-06-20,20
4288,4145,LogX,2025-04-18,2025-04-25,-5
4289,4302,LogX,2025-05-13,2025-05-22,35
4290,2107,Correios,2025-04-30,2025-05-02,20
4291,4351,Correios,2025-02-10,2025-02-17,20
4292,233,Correios,2025-02-08,2025-02-07,20
4293,717,LogX,2025-04-21,2025-04-22,-5
4294,333,LogX,2025-04-26,2025-05-02,35
4295,2848,LogX,2025-06-18,2025-06-20,-5
4296,4983,Correios,2025-04-05,2025-04-11,20
4297,2429,LogX,2025-02-09,2025-02-09,20
4298,2640,LogX,2025-02-22,2025-02-21,35
4299,935,LogX,2025-03-11,2025-03-12,35
4300,2198,Correios,2025-04-06,2025-04-12,20
4301,4176,LogX,2025-03-14,2025-03-16,35
4302,3212,LogX,2025-04-27,2025-05-03,20
4303,3805,Correios,2025-04-10,2025-04-08,-5
4304,1243,LogX,2025-05-05,2025-05-03,-5
4305,4548,Correios,2025-04-13,2025-04-22,35
4306,1641,LogX,2025-02-28,2025-03-01,35
4307,79,Correios,2025-03-17,2025-03-27,35
4308,220,LogX,2025-02-21,2025-03-02,-5
4309,2413,LogX,2025-03-30,2025-04-05,20
4310,196,Correios,2025-03-22,2025-04-01,20
4311,712,Correios,2025-06-05,2025-06-10,20
4312,4377,LogX,2025-04-04,2025-04-10,20
4313,1631,Correios,2025-02-28,2025-02-27,20
4314,2433,Correios,2025-05-18,2025-05-19,20
4315,265,LogX,2025-02-01,2025-02-10,35
4316,1883,Correios,2025-04-21,2025-04-24,20
4317,3009,LogX,2025-01-10,2025-01-17,20
4318,4257,Correios,2025-05-20,2025-05-21,35
4319,4728,LogX,2025-05-21,2025-05-22,-5
4320,1013,LogX,2025-01-12,2025-01-20,35
4321,826,LogX,2025-03-19,2025-03-21,35
