pedido_id,cliente_id,produto_id,quantidade,valor_unitario,desconto,data_pedido,status
3771,251,81,5,200.0,0,2025-06-02,Enviado
3772,5,96,2,99.9,120,2025-05-28,Enviado
3773,450,38,3,99.9,0,24/01/2025,Enviado
3774,28,26,5,99.9,120,16/01/2025,Enviado
3775,308,82,5,200.0,10,2025-04-02,Pago
3776,133,25,5,200.0,0,2025-03-10,Enviado
3777,440,40,5,150.0,10,2025-05-21,Cancelado
3778,431,51,2,99.9,0,2025-06-30,Cancelado
3779,197,78,5,150.0,120,23/04/2025,Cancelado
3780,134,84,3,150.0,120,30/04/2025,Pago
3781,417,12,3,99.9,0,24/05/2025,Pago
3782,22,40,4,99.9,0,2025-04-27,Pago
3783,397,52,1,99.9,0,2025-05-21,Cancelado
3784,137,26,1,99.9,10,2025-05-31,Pago
3785,474,31,2,150.0,0,10/05/2025,Enviado
3786,486,55,1,150.0,120,12/04/2025,Cancelado
3787,128,64,4,99.9,120,2025-05-16,Enviado
3788,461,54,4,200.0,120,2025-04-29,Cancelado
3789,17,87,3,150.0,120,22/02/2025,Cancelado
3790,418,59,2,99.9,0,23/04/2025,Pago
3791,55,18,4,150.0,120,2025-04-27,Enviado
3792,163,74,2,99.9,120,2025-03-22,Cancelado
3793,180,19,1,99.9,120,05/01/2025,Pago
3794,197,17,1,150.0,120,12/03/2025,Enviado
3795,140,91,3,200.0,120,29/03/2025,Cancelado
3796,93,11,2,99.9,120,2025-02-05,Cancelado
3797,4,53,2,99.9,120,13/02/2025,Pago
3798,477,75,1,200.0,0,11/04/2025,Pago
3799,351,86,4,150.0,120,07/01/2025,Enviado
3800,35,77,4,99.9,10,2025-04-24,Enviado
3801,252,37,1,200.0,120,2025-04-23,Enviado
3802,214,83,3,150.0,0,2025-02-18,Cancelado
3803,233,95,2,99.9,0,2025-01-13,Pago
3804,223,64,2,99.9,0,14/06/2025,Enviado
3805,454,83,1,99.9,120,15/02/2025,Cancelado
3806,7,54,5,99.9,0,20/01/2025,Cancelado
3807,486,79,2,99.9,10,17/05/2025,Cancelado
3808,173,1,5,99.9,10,2025-04-19,Cancelado
3809,367,94,3,150.0,120,06/01/2025,Pago
3810,207,33,1,99.9,0,2025-06-12,Enviado
3811,490,29,3,99.9,120,2025-06-29,Enviado
3812,370,91,3,200.0,120,2025-01-05,Pago
3813,367,64,2,200.0,120,26/01/2025,Enviado
3814,185,11,4,200.0,120,2025-01-17,Enviado
3815,220,44,3,99.9,0,29/01/2025,Pago
3816,344,97,4,99.9,0,2025-04-01,Enviado
3817,270,71,5,99.9,120,20/06/2025,Pago
3818,101,18,3,99.9,0,2025-04-24,Enviado
3819,177,60,1,150.0,10,2025-01-24,Pago
3820,1,13,5,99.9,0,2025-04-07,Enviado
3821,485,12,5,200.0,10,2025-03-24,Cancelado
3822,260,6,3,150.0,0,2025-02-26,Enviado
3823,454,4,3,150.0,0,2025-03-02,Cancelado
3824,113,59,5,150.0,0,15/04/2025,Cancelado
3825,468,56,2,150.0,0,2025-06-01,Enviado
3826,346,37,2,99.9,120,2025-04-11,Cancelado
3827,462,55,3,200.0,0,18/01/2025,Enviado
3828,218,2,2,200.0,10,15/05/2025,Pago
3829,222,4,1,150.0,0,15/04/2025,Enviado
3830,347,17,5,200.0,10,22/01/2025,Pago
3831,104,43,1,200.0,120,2025-01-10,Pago
3832,445,88,3,200.0,10,23/02/2025,Enviado
3833,462,57,3,99.9,120,2025-02-12,Pago
3834,240,36,1,200.0,10,2025-01-24,Pago
3835,160,67,4,200.0,0,06/03/2025,Pago
3836,133,66,4,99.9,10,27/05/2025,Cancelado
3837,211,1,5,99.9,0,2025-03-08,Pago
3838,25,5,3,99.9,0,2025-06-04,Enviado
3839,84,93,4,200.0,0,23/02/2025,Cancelado
3840,124,75,2,200.0,120,15/03/2025,Pago
3841,258,91,5,99.9,10,15/04/2025,Pago
3842,319,71,4,99.9,0,19/02/2025,Pago
3843,496,74,1,200.0,120,20/04/2025,Pago
3844,142,64,1,99.9,0,26/06/2025,Enviado
3845,174,90,4,99.9,120,2025-04-20,Cancelado
3846,487,81,1,150.0,0,2025-02-06,Cancelado
3847,411,61,5,200.0,10,2025-05-08,Pago
3848,171,57,1,200.0,0,2025-04-30,Cancelado
3849,91,68,4,150.0,10,2025-02-01,Cancelado
3850,421,83,2,99.9,0,20/03/2025,Pago
3851,434,94,4,150.0,0,2025-06-04,Cancelado
3852,271,61,5,99.9,120,17/04/2025,Pago
3853,148,28,4,150.0,0,2025-01-02,Cancelado
3854,452,77,2,99.9,10,2025-06-30,Enviado
3855,79,81,1,200.0,10,25/01/2025,Enviado
3856,423,42,1,200.0,120,11/04/2025,Cancelado
3857,404,41,5,99.9,10,2025-06-09,Cancelado
3858,466,62,1,99.9,0,2025-06-14,Cancelado
3859,24,52,5,200.0,0,27/02/2025,Cancelado
3860,298,84,2,150.0,10,14/05/2025,Enviado
3861,247,28,4,200.0,0,2025-04-01,Enviado
3862,106,95,4,99.9,0,2025-04-14,Enviado
3863,102,27,1,150.0,120,06/05/2025,Cancelado
3864,28,56,1,99.9,10,02/06/2025,Pago
3865,280,14,4,200.0,120,2025-06-21,Pago
3866,138,63,3,99.9,120,19/01/2025,Cancelado
3867,81,58,1,99.9,120,2025-05-13,Cancelado
3868,129,41,1,200.0,0,20/03/2025,Enviado
3869,442,78,1,150.0,0,07/06/2025,Enviado
3870,334,63,4,200.0,10,12/01/2025,Enviado
3871,201,59,1,200.0,120,2025-01-11,Enviado
3872,445,82,2,150.0,10,10/03/2025,Pago
3873,131,74,2,150.0,10,2025-03-24,Pago
3874,469,67,1,99.9,0,10/05/2025,Pago
3875,15,58,3,200.0,120,2025-06-30,Pago
3876,483,19,4,200.0,120,05/01/2025,Enviado
3877,377,59,5,150.0,120,26/06/2025,Enviado
3878,56,75,3,200.0,0,2025-01-10,Cancelado
3879,297,82,1,150.0,10,2025-06-29,Pago
3880,336,83,3,150.0,10,20/01/2025,Enviado
3881,73,39,3,200.0,120,2025-01-02,Enviado
3882,446,26,2,150.0,120,26/01/2025,Enviado
3882,151,6,2,200.0,0,25/05/2025,Enviado
3884,136,44,5,99.9,10,15/06/2025,Pago
3885,200,7,2,150.0,10,2025-04-12,Enviado
3886,88,28,2,150.0,120,2025-06-14,Enviado
3887,175,9,1,99.9,120,2025-06-22,Pago
3888,76,90,2,99.9,0,18/04/2025,Cancelado
3889,284,59,1,200.0,0,2025-04-30,Cancelado
3890,400,8,5,99.9,120,2025-03-24,Pago
3891,288,34,3,150.0,120,2025-05-22,Enviado
3892,407,87,4,150.0,10,14/04/2025,Enviado
3893,282,73,4,200.0,10,13/04/2025,Cancelado
3894,351,48,4,99.9,10,31/05/2025,Cancelado
3895,232,97,1,150.0,0,30/03/2025,Cancelado
3896,469,49,5,200.0,120,12/06/2025,Cancelado
3897,307,66,3,99.9,0,2025-05-10,Enviado
3898,84,57,2,200.0,10,2025-04-22,Cancelado
3899,314,44,2,150.0,0,27/06/2025,Cancelado
3900,282,56,5,200.0,120,2025-01-02,Pago
3901,328,26,3,150.0,0,16/05/2025,Pago
3901,480,10,2,200.0,10,2025-05-16,Enviado
3903,112,17,3,99.9,0,06/01/2025,Enviado
3904,293,97,4,200.0,0,2025-01-23,Enviado
3905,39,65,4,200.0,10,2025-02-23,Pago
3906,31,81,5,150.0,10,26/01/2025,Pago
3907,461,40,1,99.9,10,2025-02-06,Enviado
3908,460,94,3,200.0,0,05/02/2025,Pago
3909,117,12,4,200.0,120,2025-01-31,Cancelado
3910,32,17,3,99.9,0,2025-02-23,Pago
3911,463,9,4,99.9,10,07/04/2025,Pago
3911,268,82,4,99.9,0,2025-01-01,Enviado
3913,65,72,2,99.9,10,22/05/2025,Pago
3914,395,90,4,200.0,10,2025-06-01,Pago
3915,364,17,4,99.9,10,2025-01-19,Pago
3916,376,40,3,99.9,10,2025-05-28,Enviado
3917,470,44,1,200.0,0,2025-01-23,Pago
3918,149,42,1,150.0,10,2025-04-20,Cancelado
3919,161,31,3,150.0,120,14/01/2025,Cancelado
3920,412,59,1,200.0,0,2025-04-04,Cancelado
3921,412,41,1,150.0,120,12/04/2025,Enviado
3922,166,96,5,99.9,120,22/02/2025,Pago
3923,252,50,1,99.9,0,2025-01-14,Cancelado
3924,265,47,4,150.0,120,01/05/2025,Cancelado
3925,333,5,3,99.9,120,09/02/2025,Pago
3926,62,3,4,99.9,0,2025-06-08,Enviado
3927,240,43,2,99.9,0,01/03/2025,Pago
3928,383,67,1,150.0,120,2025-03-03,Pago
3929,66,100,4,200.0,0,22/04/2025,Enviado
3930,290,25,4,150.0,120,13/02/2025,Cancelado
3931,424,61,2,150.0,10,2025-05-12,Cancelado
3932,218,83,4,200.0,0,2025-06-13,Enviado
3933,480,72,4,200.0,120,2025-01-29,Pago
3934,29,15,5,150.0,0,2025-03-01,Pago
3935,332,13,2,200.0,0,17/06/2025,Cancelado
3936,184,25,4,99.9,10,02/06/2025,Enviado
3937,48,90,5,200.0,10,25/02/2025,Cancelado
3938,101,71,3,99.9,120,26/02/2025,Pago
3939,439,34,3,99.9,0,2025-01-26,Cancelado
3940,179,98,2,99.9,10,2025-06-20,Pago
3941,354,68,5,99.9,10,24/02/2025,Cancelado
3942,117,81,5,200.0,120,06/05/2025,Enviado
3943,307,8,5,200.0,10,24/02/2025,Cancelado
3944,424,20,5,200.0,10,2025-03-31,Cancelado
3945,411,27,3,200.0,0,2025-03-27,Cancelado
3946,232,38,4,150.0,120,16/05/2025,Pago
3947,188,88,3,200.0,10,19/02/2025,Pago
3948,471,53,4,150.0,0,05/03/2025,Cancelado
3949,89,96,1,150.0,10,2025-01-01,Pago
3950,157,76,1,150.0,0,2025-06-01,Pago
3951,247,82,2,99.9,0,10/03/2025,Pago
3952,56,77,2,99.9,120,2025-06-04,Enviado
3953,33,23,3,99.9,10,2025-06-20,Cancelado
3954,257,73,4,200.0,0,2025-06-30,Enviado
3955,132,52,2,99.9,120,2025-02-18,Cancelado
3956,20,22,4,200.0,120,2025-04-11,Enviado
3957,166,25,5,200.0,10,2025-05-03,Cancelado
3958,460,90,3,200.0,10,22/05/2025,Enviado
3959,286,44,4,99.9,120,2025-01-11,Cancelado
3960,67,77,4,150.0,120,2025-06-24,Pago
3960,168,68,5,150.0,10,2025-03-21,Cancelado
3962,116,8,5,150.0,10,22/06/2025,Pago
3963,400,78,1,200.0,10,2025-04-02,Enviado
3964,336,62,3,99.9,120,2025-01-22,Enviado
3965,46,84,5,99.9,10,26/04/2025,Enviado
3966,188,81,4,200.0,10,2025-05-04,Pago
3967,124,40,1,99.9,10,23/06/2025,Cancelado
3968,79,78,3,150.0,10,27/06/2025,Enviado
3969,54,41,5,200.0,10,2025-01-14,Enviado
3970,134,65,5,99.9,10,2025-01-26,Pago
3971,219,24,3,200.0,0,21/01/2025,Cancelado
3972,469,38,2,150.0,0,2025-03-14,Cancelado
3973,192,35,1,99.9,10,2025-03-31,Pago
3973,221,90,5,150.0,0,2025-02-03,Pago
3975,408,52,3,99.9,0,2025-03-31,Cancelado
3976,428,13,2,150.0,10,2025-02-05,Cancelado
3977,442,50,4,99.9,10,2025-03-07,Pago
3978,46,84,5,200.0,120,06/03/2025,Enviado
3979,345,69,5,200.0,10,14/01/2025,Pago
3980,463,9,1,150.0,10,15/03/2025,Pago
3981,114,7,4,150.0,120,2025-06-08,Pago
3982,491,66,4,99.9,120,2025-04-11,Cancelado
3983,218,5,1,200.0,0,2025-02-03,Enviado
3984,19,81,1,99.9,120,2025-04-26,Enviado
3985,289,56,3,150.0,120,2025-04-24,Enviado
3986,375,85,3,200.0,120,26/05/2025,Cancelado
3987,79,32,1,99.9,120,09/02/2025,Cancelado
3988,34,10,3,150.0,10,2025-04-13,Cancelado
3989,144,50,2,200.0,10,2025-06-19,Cancelado
3990,386,68,5,99.9,0,2025-06-13,Enviado
3991,221,75,5,150.0,10,30/04/2025,Pago
3992,490,57,3,99.9,120,11/06/2025,Enviado
3993,32,25,4,200.0,0,2025-04-27,Pago
3994,499,33,4,99.9,10,13/03/2025,Enviado
3995,133,11,4,200.0,0,28/05/2025,Enviado
3996,391,30,5,99.9,10,2025-02-09,Enviado
3997,128,49,2,150.0,0,2025-03-18,Pago
3998,51,22,2,200.0,0,03/04/2025,Pago
3999,119,9,4,150.0,10,23/04/2025,Cancelado
4000,279,1,1,200.0,10,2025-04-01,Pago
4001,312,44,4,200.0,10,2025-05-06,Enviado
4002,47,50,2,150.0,10,2025-02-02,Pago
4003,326,45,5,150.0,10,2025-03-28,Pago
4004,284,94,5,200.0,0,2025-01-06,Pago
4005,172,92,2,150.0,0,2025-04-09,Enviado
4006,377,37,2,150.0,10,26/06/2025,Pago
4007,466,8,4,150.0,0,10/05/2025,Enviado
4008,381,18,3,150.0,120,2025-01-29,Pago
4009,494,77,2,200.0,10,20/02/2025,Cancelado
4010,134,4,2,150.0,10,24/06/2025,Enviado
4011,498,75,2,150.0,10,16/05/2025,Enviado
4012,1,5,4,99.9,120,2025-02-28,Cancelado
4013,456,88,5,99.9,10,2025-06-26,Pago
4014,85,31,2,150.0,120,2025-01-02,Cancelado
4015,446,81,2,99.9,120,2025-04-21,Enviado
4016,282,80,5,200.0,10,2025-04-07,Enviado
4017,225,3,4,200.0,10,30/01/2025,Cancelado
4018,336,44,4,150.0,120,27/02/2025,Cancelado
4019,303,58,4,200.0,120,26/06/2025,Cancelado
4020,342,71,3,200.0,0,2025-04-07,Cancelado
4021,69,56,3,99.9,10,09/04/2025,Pago
4022,457,16,3,150.0,10,11/01/2025,Pago
4023,145,85,2,200.0,120,03/03/2025,Enviado
4024,170,34,3,200.0,0,2025-03-01,Pago
4025,356,20,2,99.9,120,07/06/2025,Cancelado
4026,404,75,2,150.0,120,2025-03-17,Enviado
4027,387,5,4,200.0,10,2025-01-30,Cancelado
4028,106,1,1,200.0,10,18/02/2025,Enviado
4029,485,27,1,150.0,0,2025-05-04,Pago
4030,61,60,1,99.9,120,12/02/2025,Cancelado
4031,494,70,5,99.9,0,15/06/2025,Enviado
4032,332,33,3,150.0,10,28/03/2025,Enviado
4033,399,21,5,150.0,0,2025-02-01,Cancelado
4034,150,36,2,150.0,10,2025-01-20,Enviado
4035,59,33,1,150.0,10,17/04/2025,Pago
4035,131,11,2,150.0,120,08/06/2025,Cancelado
4037,77,47,3,150.0,10,24/01/2025,Pago
4038,470,90,4,150.0,120,2025-04-16,Cancelado
4039,193,34,3,200.0,0,2025-03-31,Cancelado
4040,440,52,4,150.0,10,19/02/2025,Cancelado
4041,128,58,2,99.9,10,21/04/2025,Pago
4042,497,24,3,99.9,120,26/06/2025,Pago
4042,494,12,1,150.0,10,2025-01-01,Cancelado
4044,278,19,1,150.0,10,2025-03-14,Enviado
4045,88,15,3,200.0,10,2025-05-19,Pago
4046,141,2,5,150.0,120,2025-06-26,Cancelado
4047,299,17,5,99.9,120,10/05/2025,Cancelado
4048,236,70,1,150.0,120,17/05/2025,Pago
4049,445,81,1,99.9,120,16/01/2025,Cancelado
4050,178,51,4,200.0,0,2025-06-13,Pago
4051,383,17,3,99.9,120,2025-02-19,Pago
4052,140,100,4,99.9,10,2025-03-25,Cancelado
4053,406,73,2,99.9,10,2025-01-22,Cancelado
4054,97,6,5,200.0,10,26/05/2025,Cancelado
4055,169,21,3,200.0,0,24/06/2025,Pago
4056,115,12,1,99.9,0,2025-03-03,Cancelado
4057,498,6,4,150.0,10,2025-04-28,Enviado
4058,30,74,3,200.0,0,2025-06-22,Enviado
4059,35,80,3,150.0,10,2025-01-19,Pago
4060,131,82,5,200.0,10,2025-01-31,Enviado
4061,356,33,2,150.0,0,2025-06-02,Pago
4062,247,55,3,200.0,0,23/02/2025,Cancelado
4063,196,78,3,99.9,0,2025-06-15,Enviado
4064,480,39,3,99.9,10,23/03/2025,Enviado
4065,182,25,3,200.0,0,2025-04-28,Cancelado
4066,380,1,1,150.0,0,2025-05-01,Cancelado
4067,54,47,1,200.0,0,2025-03-09,Cancelado
4068,29,49,2,99.9,10,30/05/2025,Pago
4069,297,47,2,200.0,0,2025-02-11,Pago
4070,344,2,5,99.9,10,2025-01-29,Enviado
4071,338,39,5,200.0,10,2025-02-09,Pago
4072,243,71,1,200.0,120,2025-01-18,Enviado
4073,458,33,2,150.0,120,28/02/2025,Enviado
4074,410,29,3,99.9,10,20/04/2025,Pago
4075,345,83,5,99.9,0,24/03/2025,Cancelado
4076,385,48,3,99.9,10,2025-02-06,Pago
4077,280,77,1,99.9,0,05/05/2025,Cancelado
4078,447,55,1,99.9,10,2025-05-17,Cancelado
4079,63,88,2,99.9,10,12/01/2025,Cancelado
4080,413,18,3,150.0,10,04/03/2025,Enviado
4081,103,47,5,99.9,10,28/05/2025,Pago
4082,185,9,2,99.9,120,05/01/2025,Pago
4083,349,63,2,150.0,0,2025-01-18,Cancelado
4084,293,34,2,150.0,10,2025-05-29,Cancelado
4085,445,97,4,200.0,120,16/05/2025,Cancelado
4086,105,22,3,99.9,10,02/05/2025,Cancelado
4086,262,85,2,200.0,10,04/02/2025,Pago
4088,207,71,1,150.0,120,2025-01-17,Pago
4089,240,62,5,200.0,10,2025-04-20,Cancelado
4090,334,72,4,150.0,10,2025-03-03,Cancelado
4091,161,57,5,200.0,120,15/01/2025,Cancelado
4092,415,60,5,200.0,0,27/06/2025,Enviado
4093,476,66,2,150.0,10,27/04/2025,Cancelado
4094,346,25,1,200.0,0,2025-05-11,Cancelado
4095,138,96,3,200.0,10,2025-01-31,Cancelado
4096,398,46,4,150.0,0,2025-01-08,Enviado
4097,486,31,1,99.9,10,2025-06-25,Enviado
4098,175,58,5,200.0,10,06/03/2025,Enviado
4099,379,82,1,200.0,0,02/02/2025,Enviado
4100,203,24,4,200.0,0,2025-06-28,Enviado
4101,275,2,4,150.0,0,2025-03-23,Pago
4102,332,61,2,150.0,0,2025-04-27,Enviado
4103,135,52,2,99.9,10,2025-04-17,Enviado
4104,113,34,2,99.9,0,15/05/2025,Pago
4105,128,27,2,150.0,120,2025-04-20,Enviado
4106,221,28,3,99.9,0,2025-05-17,Enviado
4107,359,48,4,150.0,10,2025-03-11,Enviado
4108,300,76,1,200.0,0,2025-02-28,Cancelado
4109,233,20,2,150.0,0,04/03/2025,Cancelado
4110,239,32,4,200.0,120,22/03/2025,Cancelado
4111,252,12,5,99.9,0,2025-01-08,Enviado
4112,272,70,5,150.0,120,2025-02-21,Pago
4113,214,47,3,200.0,120,03/05/2025,Cancelado
4114,10,79,5,200.0,0,20/03/2025,Cancelado
4115,28,5,4,99.9,0,2025-02-02,Enviado
4116,35,43,2,200.0,10,2025-06-13,Enviado
4117,426,48,2,150.0,10,01/06/2025,Enviado
4118,400,32,3,200.0,120,2025-05-13,Enviado
4119,87,2,1,200.0,120,01/04/2025,Cancelado
4120,14,59,1,150.0,10,27/05/2025,Pago
4121,255,73,3,99.9,0,2025-01-16,Cancelado
4122,240,47,2,99.9,120,2025-03-26,Cancelado
4123,383,32,3,150.0,120,06/02/2025,Cancelado
4124,82,57,3,200.0,0,26/03/2025,Pago
4125,162,45,4,150.0,0,2025-01-27,Enviado
4126,418,21,2,150.0,0,2025-04-11,Enviado
4127,469,88,5,150.0,0,2025-05-15,Pago
4128,153,76,4,99.9,10,2025-01-28,Enviado
4129,44,97,3,150.0,10,2025-04-24,Enviado
4130,488,91,5,99.9,0,2025-03-07,Cancelado
4131,236,42,5,200.0,120,02/02/2025,Pago
4132,217,22,1,150.0,10,2025-01-05,Enviado
4133,382,12,1,150.0,10,29/03/2025,Cancelado
4134,383,55,2,150.0,10,30/06/2025,Cancelado
4135,455,76,3,200.0,10,2025-04-14,Pago
4136,265,10,1,99.9,0,31/05/2025,Enviado
4137,124,72,5,99.9,10,25/05/2025,Enviado
4138,306,81,5,150.0,10,2025-03-23,Enviado
4139,464,88,2,200.0,10,27/04/2025,Enviado
4140,49,32,5,200.0,10,15/03/2025,Enviado
4141,273,94,4,99.9,120,05/01/2025,Cancelado
4142,111,20,1,200.0,0,07/03/2025,Pago
4143,178,41,3,150.0,10,2025-04-19,Cancelado
4144,430,64,2,200.0,0,10/02/2025,Enviado
4145,373,99,1,150.0,0,2025-04-20,Pago
4146,52,51,5,200.0,0,01/05/2025,Cancelado
4147,375,70,5,150.0,10,20/02/2025,Cancelado
4148,295,3,2,200.0,120,21/06/2025,Pago
4149,422,76,3,200.0,120,2025-03-04,Pago
4150,494,74,1,99.9,0,19/03/2025,Pago
4151,404,44,5,200.0,0,2025-02-14,Cancelado
4152,458,3,2,150.0,0,31/01/2025,Cancelado
4153,187,71,4,150.0,10,19/06/2025,Pago
4154,206,91,2,99.9,0,15/06/2025,Cancelado
4155,79,50,5,150.0,120,06/04/2025,Pago
4156,224,56,2,99.9,120,31/01/2025,Pago
4157,433,63,2,200.0,10,19/03/2025,Cancelado
4158,33,1,1,200.0,120,21/05/2025,Cancelado
4159,174,46,2,99.9,10,2025-01-17,Cancelado
4160,410,97,4,99.9,120,05/03/2025,Pago
4161,262,47,1,200.0,10,2025-01-04,Pago
4162,304,68,4,200.0,10,16/04/2025,Pago
4163,205,76,2,99.9,0,2025-04-19,Cancelado
4164,453,18,3,150.0,10,20/02/2025,Pago
4165,138,43,1,150.0,10,26/02/2025,Cancelado
4166,293,32,5,99.9,120,07/01/2025,Pago
4167,448,15,4,99.9,120,15/06/2025,Enviado
4168,454,40,1,150.0,0,19/05/2025,Cancelado
4169,155,40,4,150.0,10,18/04/2025,Pago
4170,121,45,2,150.0,120,23/05/2025,Pago
4171,417,32,3,99.9,0,2025-06-25,Pago
4172,270,68,4,150.0,10,2025-02-04,Enviado
4173,476,95,2,99.9,120,2025-02-07,Enviado
4174,326,47,4,99.9,0,28/02/2025,Enviado
4175,489,61,5,150.0,10,22/05/2025,Cancelado
4176,163,76,4,99.9,0,2025-02-17,Pago
4177,255,95,5,99.9,120,25/05/2025,Pago
4178,263,30,1,200.0,10,01/02/2025,Pago
4179,428,80,5,200.0,10,24/01/2025,Pago
4180,57,98,2,200.0,0,2025-06-10,Enviado
4181,332,37,1,200.0,120,08/05/2025,Cancelado
4182,336,58,3,200.0,120,2025-02-24,Cancelado
4183,303,82,1,150.0,0,2025-05-29,Pago
4184,469,21,3,99.9,10,2025-05-07,Cancelado
4185,163,34,2,99.9,0,26/05/2025,Pago
4186,272,52,4,99.9,120,03/02/2025,Cancelado
4187,151,7,4,99.9,120,2025-03-02,Enviado
4188,378,54,3,150.0,10,08/04/2025,Enviado
4189,52,13,1,200.0,0,2025-05-04,Pago
4190,113,73,5,99.9,120,2025-02-18,Cancelado
4191,335,89,1,200.0,10,2025-05-29,Cancelado
4192,139,40,1,200.0,120,2025-06-15,Pago
4193,463,19,5,99.9,120,2025-06-12,Cancelado
4194,128,71,2,200.0,120,2025-05-31,Pago
4195,28,89,5,150.0,0,2025-01-29,Cancelado
4196,187,82,5,200.0,10,2025-06-13,Cancelado
4197,243,87,4,150.0,10,15/05/2025,Pago
4198,41,20,1,150.0,10,2025-04-22,Cancelado
4199,96,11,5,99.9,10,2025-03-06,Pago
4200,257,88,2,200.0,120,2025-05-28,Pago
4201,180,49,1,99.9,120,2025-05-18,Pago
4202,142,86,5,99.9,10,09/02/2025,Pago
4203,496,48,4,99.9,120,2025-02-07,Pago
4204,121,20,1,200.0,10,2025-05-11,Cancelado
4205,173,80,4,200.0,0,03/01/2025,Pago
4206,123,94,4,200.0,120,08/05/2025,Cancelado
4207,383,59,3,150.0,0,2025-01-24,Cancelado
4208,90,4,1,99.9,10,2025-06-04,Pago
4209,389,46,4,150.0,0,2025-05-30,Enviado
4210,61,76,1,99.9,120,30/04/2025,Enviado
4211,226,18,4,200.0,0,14/03/2025,Pago
4212,374,27,2,99.9,120,13/05/2025,Pago
4213,477,78,4,200.0,0,2025-03-18,Pago
4214,280,66,2,200.0,120,2025-04-19,Enviado
4215,94,90,5,99.9,10,2025-04-28,Cancelado
4216,161,72,5,200.0,10,2025-05-18,Enviado
4217,124,64,2,99.9,120,2025-04-18,Enviado
4218,28,87,3,200.0,0,2025-05-13,Pago
4219,497,2,2,150.0,10,2025-05-03,Pago
4220,134,3,3,200.0,120,02/01/2025,Cancelado
4221,232,59,3,99.9,0,28/02/2025,Enviado
4222,202,10,4,200.0,0,2025-01-16,Pago
4223,268,59,5,99.9,0,2025-06-21,Enviado
4224,260,82,5,200.0,10,2025-06-22,Pago
4225,57,36,1,200.0,0,19/03/2025,Enviado
4226,429,14,4,150.0,0,2025-01-30,Pago
4227,477,41,1,150.0,120,27/01/2025,Pago
4228,393,56,1,200.0,10,2025-02-15,Cancelado
4229,392,90,4,99.9,0,31/01/2025,Pago
4230,264,28,2,200.0,0,2025-03-20,Cancelado
4230,353,52,5,99.9,10,04/04/2025,Enviado
4232,339,38,5,99.9,10,05/04/2025,Pago
4233,272,23,1,99.9,10,2025-06-20,Pago
4234,462,72,4,150.0,0,28/04/2025,Cancelado
4235,435,99,2,200.0,0,29/04/2025,Cancelado
4236,44,30,1,99.9,0,2025-04-04,Pago
4237,115,74,1,99.9,0,2025-03-25,Pago
4237,301,25,5,99.9,10,2025-02-15,Pago
4239,346,10,2,200.0,120,2025-05-08,Cancelado
4240,217,84,2,150.0,120,2025-01-29,Enviado
4241,412,46,5,200.0,10,07/06/2025,Cancelado
4242,189,67,3,150.0,0,14/01/2025,Cancelado
4243,4,3,1,150.0,10,2025-03-18,Cancelado
4244,137,44,2,99.9,0,2025-04-12,Enviado
4245,336,30,4,200.0,120,2025-05-17,Pago
4246,318,97,2,200.0,10,2025-03-29,Cancelado
4247,19,47,4,200.0,120,10/03/2025,Cancelado
4248,366,5,3,150.0,10,2025-01-04,Cancelado
4249,148,9,4,200.0,10,04/06/2025,Enviado
4250,456,20,1,200.0,10,30/04/2025,Pago
4251,371,81,4,99.9,10,2025-01-10,Cancelado
4252,470,2,2,99.9,10,2025-04-11,Enviado
4253,468,35,3,99.9,120,18/03/2025,Enviado
4253,38,6,3,200.0,0,2025-06-20,Pago
4255,259,80,4,99.9,0,2025-06-24,Pago
4256,33,34,3,150.0,0,2025-03-30,Enviado
4257,298,32,1,200.0,10,28/05/2025,Enviado
4258,439,59,5,150.0,0,23/04/2025,Pago
4259,22,71,5,200.0,0,01/04/2025,Pago
4260,355,67,4,99.9,10,20/01/2025,Enviado
4261,254,35,1,99.9,0,02/06/2025,Cancelado
4262,414,32,4,150.0,10,2025-02-21,Cancelado
4263,328,51,3,99.9,10,17/01/2025,Pago
4264,310,3,1,200.0,120,08/01/2025,Pago
4265,84,44,3,200.0,0,20/06/2025,Enviado
4266,28,43,5,150.0,0,2025-05-28,Pago
4267,48,39,1,200.0,120,2025-03-13,Cancelado
4268,95,100,1,99.9,0,2025-04-12,Enviado
4269,100,64,4,99.9,10,2025-05-05,Enviado
4270,374,91,3,200.0,10,2025-05-11,Pago
4271,85,16,4,99.9,120,15/05/2025,Cancelado
4272,385,15,2,200.0,120,2025-03-04,Pago
4273,65,93,3,99.9,0,2025-01-30,Cancelado
4274,382,81,5,200.0,0,2025-04-27,Cancelado
4275,155,72,1,99.9,10,18/04/2025,Enviado
4276,208,59,1,150.0,0,19/02/2025,Cancelado
4277,233,19,5,150.0,10,04/01/2025,Cancelado
4278,319,89,3,200.0,0,10/06/2025,Cancelado
4279,72,67,1,99.9,0,2025-06-20,Enviado
4280,23,43,1,200.0,120,15/04/2025,Enviado
4281,320,19,5,99.9,120,2025-06-12,Enviado
4282,213,77,5,200.0,10,2025-06-07,Enviado
4283,426,9,4,150.0,10,23/04/2025,Cancelado
4284,8,45,2,200.0,10,2025-05-29,Pago
4285,154,48,2,200.0,120,15/04/2025,Enviado
4286,30,88,5,150.0,0,02/02/2025,Pago
